Image Index,points_left_lung,points_right_lung
00003919_001.png,"[(379, 191), (325, 186), (229, 249), (158, 453), (113, 554), (58, 740), (43, 835), (15, 939), (37, 984), (56, 970), (101, 905), (140, 871), (198, 831), (235, 808), (282, 800), (329, 794), (364, 792), (398, 792), (433, 754), (429, 706), (429, 606), (429, 553), (441, 475), (449, 372), (460, 310), (462, 271), (447, 208), (380, 189)]","[(578, 173), (548, 206), (541, 236), (532, 273), (541, 333), (551, 339), (575, 357), (579, 371), (578, 403), (571, 437), (584, 479), (602, 498), (624, 535), (653, 608), (689, 655), (707, 686), (743, 735), (775, 791), (797, 832), (821, 864), (855, 890), (881, 910), (905, 930), (931, 963), (948, 965), (956, 933), (953, 869), (949, 815), (921, 723), (904, 596), (895, 558), (874, 434), (839, 338), (792, 235), (763, 196), (692, 162), (638, 155), (617, 155), (572, 173)]"
00003923_018.png,"[(310, 150), (269, 171), (224, 220), (172, 264), (143, 321), (116, 402), (89, 498), (70, 591), (49, 662), (42, 704), (38, 731), (35, 750), (33, 797), (36, 833), (43, 833), (94, 816), (105, 802), (152, 772), (200, 751), (231, 751), (305, 778), (336, 801), (363, 803), (377, 743), (383, 680), (383, 527), (402, 465), (435, 343), (461, 237), (458, 199), (419, 145), (340, 140), (305, 151)]","[(548, 193), (508, 276), (488, 349), (485, 423), (475, 506), (471, 580), (473, 652), (466, 730), (466, 771), (485, 800), (490, 799), (524, 776), (537, 766), (565, 748), (595, 744), (629, 745), (662, 749), (692, 767), (717, 785), (738, 803), (761, 835), (780, 858), (796, 872), (817, 868), (824, 840), (825, 787), (821, 724), (817, 671), (808, 588), (804, 485), (785, 408), (770, 362), (743, 313), (725, 271), (701, 233), (664, 204), (615, 192), (581, 191), (543, 191)]"
00003940_004.png,"[(370, 71), (346, 86), (315, 124), (278, 183), (239, 306), (211, 445), (190, 560), (174, 647), (158, 741), (165, 798), (178, 826), (199, 834), (223, 822), (256, 792), (285, 785), (318, 777), (353, 777), (404, 783), (458, 755), (459, 696), (491, 554), (491, 496), (503, 361), (524, 290), (539, 209), (511, 78), (438, 48), (409, 50), (371, 66)]","[(573, 107), (569, 156), (566, 222), (568, 302), (576, 356), (596, 413), (610, 438), (620, 492), (631, 557), (650, 609), (689, 697), (740, 786), (772, 819), (792, 847), (827, 885), (839, 886), (857, 865), (864, 803), (866, 748), (866, 639), (856, 546), (845, 412), (839, 315), (827, 250), (811, 191), (791, 163), (765, 137), (722, 93), (695, 78), (659, 75), (635, 75), (618, 75), (587, 85), (573, 109)]"
00003940_006.png,"[(239, 188), (196, 258), (159, 395), (123, 584), (105, 667), (96, 729), (116, 774), (137, 766), (166, 743), (197, 713), (234, 690), (278, 677), (316, 671), (367, 671), (398, 671), (448, 654), (480, 617), (492, 542), (497, 438), (506, 400), (519, 358), (536, 314), (550, 260), (556, 235), (542, 160), (530, 123), (489, 103), (467, 99), (432, 96), (396, 95), (327, 127), (281, 146), (224, 205)]","[(638, 113), (614, 155), (609, 241), (611, 307), (637, 368), (675, 444), (744, 584), (770, 620), (821, 675), (861, 716), (888, 742), (929, 783), (957, 809), (960, 817), (977, 799), (977, 788), (971, 730), (961, 659), (952, 590), (949, 529), (946, 448), (940, 388), (940, 316), (919, 248), (883, 149), (854, 127), (821, 109), (759, 92), (722, 86), (674, 86), (652, 104), (633, 127)]"
00003951_000.png,"[(420, 126), (380, 128), (332, 173), (288, 217), (266, 273), (248, 331), (230, 448), (217, 529), (221, 652), (224, 732), (222, 792), (216, 824), (206, 875), (204, 919), (214, 926), (220, 928), (228, 922), (241, 900), (259, 884), (293, 863), (356, 854), (373, 852), (407, 866), (444, 882), (468, 892), (506, 899), (532, 899), (533, 846), (512, 744), (501, 673), (493, 596), (493, 505), (500, 384), (505, 319), (511, 238), (511, 166), (487, 129), (440, 118), (402, 121)]","[(627, 117), (587, 141), (555, 174), (559, 230), (576, 269), (594, 284), (610, 308), (613, 334), (608, 380), (588, 428), (595, 462), (628, 531), (659, 591), (696, 643), (738, 695), (768, 738), (793, 781), (803, 807), (822, 843), (835, 864), (851, 886), (857, 890), (871, 879), (871, 845), (870, 794), (866, 692), (857, 501), (851, 436), (828, 312), (819, 276), (792, 206), (753, 163), (722, 131), (688, 110), (662, 104), (631, 115)]"
00003957_002.png,"[(459, 84), (421, 81), (376, 91), (302, 131), (246, 177), (176, 410), (164, 518), (157, 610), (156, 631), (191, 629), (225, 599), (285, 585), (316, 581), (352, 581), (389, 605), (415, 628), (447, 653), (482, 671), (504, 666), (506, 636), (511, 587), (527, 497), (530, 455), (540, 385), (541, 327), (554, 253), (559, 176), (557, 141), (534, 111), (489, 85), (442, 84)]","[(634, 96), (607, 100), (588, 122), (573, 151), (569, 182), (569, 222), (586, 257), (611, 294), (610, 343), (604, 374), (603, 455), (603, 477), (600, 502), (597, 519), (595, 553), (598, 583), (617, 612), (631, 622), (660, 623), (687, 631), (739, 645), (777, 657), (809, 664), (853, 679), (899, 701), (933, 718), (958, 719), (971, 702), (971, 667), (964, 601), (959, 561), (959, 465), (953, 411), (946, 333), (938, 277), (923, 226), (897, 170), (869, 133), (789, 93), (770, 88), (703, 80), (659, 80), (607, 92)]"
00003970_002.png,"[(275, 155), (206, 182), (181, 208), (137, 283), (110, 347), (96, 426), (72, 518), (50, 577), (33, 642), (32, 668), (45, 670), (76, 660), (96, 643), (115, 631), (142, 625), (159, 615), (185, 607), (212, 603), (248, 592), (293, 592), (319, 599), (366, 616), (384, 624), (391, 626), (403, 613), (415, 570), (421, 524), (428, 479), (436, 437), (444, 397), (451, 357), (463, 277), (467, 236), (460, 194), (431, 166), (405, 153), (360, 148), (305, 146), (275, 157)]","[(578, 136), (539, 167), (525, 197), (520, 225), (522, 276), (534, 297), (537, 300), (553, 310), (569, 323), (569, 350), (568, 375), (570, 405), (586, 426), (617, 445), (672, 495), (690, 515), (719, 556), (730, 582), (744, 602), (776, 614), (826, 630), (856, 641), (897, 657), (923, 670), (947, 676), (951, 652), (936, 623), (911, 577), (906, 552), (901, 489), (901, 442), (894, 404), (882, 337), (871, 298), (849, 252), (831, 216), (818, 200), (798, 172), (778, 153), (753, 145), (723, 135), (664, 124), (626, 123), (586, 132), (575, 144)]"
00003989_020.png,"[(348, 98), (326, 100), (286, 132), (223, 261), (200, 391), (174, 565), (175, 648), (157, 747), (131, 866), (130, 910), (139, 934), (161, 925), (184, 895), (231, 872), (259, 857), (308, 851), (338, 853), (394, 872), (434, 885), (441, 867), (427, 768), (427, 684), (432, 574), (417, 514), (413, 462), (416, 395), (429, 353), (437, 300), (439, 259), (443, 206), (442, 158), (423, 132), (408, 114), (354, 97), (337, 97)]","[(504, 88), (491, 95), (484, 108), (468, 140), (473, 192), (476, 228), (477, 260), (494, 281), (505, 290), (520, 304), (549, 369), (561, 415), (601, 512), (641, 570), (667, 622), (686, 654), (711, 703), (729, 742), (750, 784), (781, 811), (807, 841), (819, 825), (821, 794), (790, 715), (776, 658), (753, 544), (722, 338), (693, 258), (679, 235), (604, 137), (569, 106), (496, 88)]"
00003989_024.png,"[(395, 129), (371, 131), (359, 151), (336, 174), (312, 200), (296, 221), (267, 276), (242, 397), (221, 498), (216, 565), (200, 615), (173, 676), (158, 735), (163, 780), (187, 784), (224, 770), (270, 749), (314, 741), (340, 738), (401, 750), (425, 764), (445, 763), (459, 736), (462, 681), (463, 612), (470, 425), (472, 295), (473, 229), (468, 194), (448, 151), (411, 132), (398, 131)]","[(554, 139), (532, 149), (513, 171), (507, 203), (507, 234), (512, 273), (522, 288), (536, 289), (555, 289), (576, 300), (590, 324), (602, 379), (622, 442), (652, 503), (684, 552), (717, 598), (738, 636), (756, 684), (774, 732), (780, 739), (790, 750), (829, 785), (841, 799), (853, 800), (863, 771), (862, 737), (835, 671), (798, 566), (788, 484), (763, 356), (739, 281), (694, 183), (664, 162), (601, 131), (571, 130), (543, 137)]"
00003995_000.png,"[(324, 161), (256, 212), (166, 322), (138, 398), (110, 515), (89, 596), (70, 679), (47, 797), (39, 853), (24, 895), (33, 904), (54, 887), (108, 843), (158, 816), (220, 804), (263, 803), (287, 803), (331, 821), (376, 842), (396, 831), (399, 777), (399, 726), (404, 657), (407, 608), (407, 544), (428, 464), (449, 352), (453, 309), (458, 227), (446, 187), (420, 164), (398, 163), (355, 157), (338, 157), (308, 163)]","[(618, 196), (590, 202), (545, 223), (529, 249), (515, 293), (506, 329), (511, 421), (515, 434), (538, 487), (558, 523), (588, 564), (615, 593), (644, 626), (662, 646), (686, 670), (716, 717), (723, 736), (757, 771), (781, 803), (796, 829), (818, 856), (835, 876), (839, 881), (862, 888), (873, 888), (874, 855), (855, 798), (849, 765), (839, 714), (816, 600), (801, 532), (766, 392), (722, 310), (670, 234), (648, 215), (610, 193)]"
00003996_000.png,"[(387, 59), (318, 81), (266, 135), (196, 314), (183, 424), (162, 526), (134, 615), (124, 661), (114, 742), (133, 764), (157, 761), (175, 742), (213, 712), (248, 696), (328, 678), (356, 678), (386, 678), (436, 686), (468, 694), (488, 669), (489, 619), (483, 586), (483, 539), (487, 474), (506, 414), (538, 269), (530, 218), (520, 158), (489, 94), (449, 62), (408, 57), (385, 58)]","[(659, 63), (601, 84), (582, 135), (570, 197), (578, 268), (606, 334), (621, 367), (631, 434), (647, 471), (676, 494), (737, 535), (759, 558), (781, 593), (796, 635), (828, 670), (850, 681), (881, 696), (936, 730), (940, 729), (946, 692), (940, 635), (923, 587), (900, 522), (892, 456), (883, 363), (864, 296), (833, 211), (794, 139), (698, 81), (652, 62)]"
00003996_016.png,"[(254, 58), (194, 110), (132, 179), (101, 253), (82, 358), (63, 419), (41, 485), (10, 549), (5, 654), (8, 740), (25, 749), (50, 738), (86, 709), (125, 688), (177, 666), (235, 658), (292, 658), (334, 661), (366, 664), (391, 588), (396, 508), (407, 375), (418, 310), (431, 228), (441, 149), (444, 98), (421, 60), (392, 39), (354, 36), (311, 36), (263, 51), (251, 62)]","[(548, 81), (522, 95), (516, 115), (504, 148), (496, 201), (499, 258), (510, 315), (520, 373), (537, 421), (553, 448), (579, 477), (593, 489), (625, 518), (654, 543), (676, 557), (706, 585), (719, 607), (728, 635), (735, 655), (750, 679), (777, 705), (794, 711), (809, 717), (829, 717), (826, 674), (814, 627), (808, 589), (808, 548), (795, 436), (778, 345), (761, 255), (744, 191), (729, 166), (654, 101), (613, 79), (566, 77), (546, 78)]"
00004001_001.png,"[(307, 215), (252, 259), (218, 310), (208, 357), (190, 435), (178, 504), (177, 557), (182, 640), (189, 700), (182, 740), (175, 781), (174, 801), (177, 828), (191, 829), (206, 806), (215, 785), (227, 760), (267, 720), (317, 695), (357, 688), (404, 697), (431, 693), (457, 679), (462, 651), (469, 611), (479, 555), (486, 528), (501, 443), (501, 410), (490, 372), (477, 311), (454, 233), (439, 219), (372, 208), (333, 212), (305, 217)]","[(546, 215), (517, 235), (514, 253), (510, 282), (518, 300), (528, 303), (555, 309), (571, 318), (588, 344), (584, 361), (570, 384), (565, 415), (584, 482), (596, 492), (650, 536), (686, 560), (716, 585), (743, 608), (780, 662), (840, 721), (867, 730), (885, 723), (885, 682), (860, 559), (846, 481), (833, 421), (816, 362), (790, 279), (767, 239), (723, 206), (671, 185), (632, 182), (571, 192), (533, 213)]"
00004006_026.png,"[(297, 191), (231, 264), (204, 341), (195, 414), (190, 489), (177, 593), (162, 655), (149, 706), (145, 745), (161, 769), (168, 766), (188, 749), (203, 735), (224, 719), (267, 711), (303, 711), (323, 708), (343, 710), (386, 728), (417, 756), (436, 756), (458, 745), (468, 707), (474, 654), (475, 589), (485, 481), (487, 361), (498, 241), (491, 194), (453, 136), (412, 122), (366, 125), (308, 180), (285, 204)]","[(606, 108), (542, 165), (529, 238), (527, 294), (561, 328), (572, 341), (588, 384), (577, 453), (591, 531), (619, 574), (648, 620), (673, 657), (714, 693), (757, 716), (813, 761), (831, 779), (844, 785), (863, 744), (853, 711), (843, 651), (838, 579), (831, 516), (820, 389), (810, 327), (773, 218), (735, 149), (698, 121), (656, 107), (611, 102), (604, 107)]"
00004006_053.png,"[(368, 116), (320, 124), (291, 159), (256, 191), (207, 244), (176, 329), (174, 387), (154, 464), (136, 519), (128, 598), (121, 638), (119, 683), (116, 736), (123, 741), (137, 741), (172, 722), (187, 711), (223, 696), (258, 689), (285, 689), (300, 691), (361, 717), (391, 751), (418, 765), (440, 768), (451, 747), (454, 703), (454, 644), (454, 583), (456, 527), (464, 471), (471, 422), (474, 352), (484, 260), (484, 194), (456, 148), (434, 131), (361, 117)]","[(535, 115), (510, 154), (507, 183), (507, 214), (506, 259), (514, 305), (530, 326), (545, 340), (562, 365), (562, 399), (562, 431), (557, 466), (561, 519), (579, 550), (606, 587), (625, 622), (640, 653), (676, 695), (714, 719), (744, 735), (770, 757), (789, 773), (813, 795), (826, 739), (817, 675), (810, 623), (810, 541), (805, 451), (797, 371), (786, 309), (768, 249), (719, 167), (694, 141), (639, 118), (592, 106), (546, 105), (530, 118)]"
00004007_008.png,"[(363, 145), (320, 152), (274, 190), (229, 237), (199, 291), (173, 451), (161, 517), (147, 579), (137, 658), (142, 702), (157, 720), (176, 707), (191, 688), (233, 664), (269, 648), (329, 637), (377, 637), (403, 637), (459, 640), (476, 617), (477, 584), (477, 549), (482, 512), (487, 433), (496, 352), (497, 245), (497, 194), (487, 159), (471, 137), (439, 131), (398, 130), (373, 141), (352, 145)]","[(605, 130), (578, 140), (567, 154), (554, 185), (555, 233), (569, 256), (584, 270), (596, 284), (596, 289), (596, 306), (596, 337), (606, 360), (631, 397), (649, 421), (748, 553), (771, 605), (792, 652), (815, 676), (847, 697), (875, 714), (892, 733), (904, 739), (908, 714), (911, 685), (911, 646), (904, 598), (885, 480), (886, 400), (886, 292), (857, 227), (826, 190), (785, 150), (716, 122), (617, 120), (588, 134)]"
00004008_000.png,"[(300, 197), (256, 207), (206, 252), (148, 317), (92, 425), (74, 535), (53, 614), (18, 738), (15, 770), (37, 785), (51, 772), (125, 725), (155, 718), (242, 721), (300, 743), (330, 753), (373, 758), (376, 686), (370, 646), (370, 601), (383, 547), (403, 462), (423, 402), (441, 303), (438, 248), (415, 211), (345, 197), (297, 196)]","[(556, 222), (531, 233), (496, 288), (496, 305), (506, 316), (526, 322), (558, 328), (566, 349), (564, 374), (553, 416), (544, 450), (543, 480), (541, 522), (550, 567), (604, 618), (663, 662), (688, 690), (739, 716), (769, 723), (818, 748), (861, 777), (873, 787), (886, 750), (886, 703), (862, 609), (848, 535), (840, 482), (823, 399), (779, 313), (746, 264), (720, 236), (679, 214), (628, 202), (574, 201), (536, 226)]"
00004009_000.png,"[(360, 45), (330, 55), (257, 111), (216, 158), (179, 212), (158, 279), (139, 335), (121, 397), (82, 530), (66, 605), (41, 694), (38, 768), (47, 827), (57, 832), (88, 822), (108, 799), (137, 766), (162, 742), (207, 728), (244, 719), (298, 713), (325, 713), (362, 713), (445, 692), (448, 648), (448, 594), (466, 529), (484, 447), (481, 410), (480, 371), (488, 291), (499, 234), (514, 121), (501, 83), (471, 50), (416, 36), (361, 44)]","[(571, 78), (554, 86), (543, 120), (530, 186), (531, 246), (559, 300), (582, 348), (593, 392), (600, 448), (620, 492), (653, 544), (687, 602), (690, 632), (694, 672), (701, 706), (730, 731), (776, 744), (851, 772), (867, 797), (913, 848), (931, 850), (946, 845), (950, 810), (948, 758), (939, 660), (932, 522), (903, 412), (853, 291), (809, 171), (714, 85), (659, 59), (625, 60), (581, 77), (568, 80)]"
00004048_012.png,"[(360, 134), (323, 141), (289, 190), (251, 246), (210, 323), (181, 442), (157, 523), (138, 594), (125, 656), (121, 718), (122, 781), (117, 815), (123, 826), (150, 833), (154, 819), (184, 792), (205, 769), (230, 757), (297, 749), (336, 740), (450, 691), (452, 598), (460, 510), (461, 434), (463, 368), (481, 202), (479, 160), (454, 132), (431, 116), (406, 115), (360, 127), (341, 133)]","[(615, 167), (600, 172), (564, 196), (554, 227), (546, 270), (546, 330), (557, 375), (583, 428), (649, 544), (665, 601), (680, 647), (698, 697), (714, 739), (748, 773), (773, 804), (804, 847), (820, 851), (833, 815), (827, 733), (816, 684), (802, 566), (798, 411), (783, 323), (737, 239), (701, 195), (658, 175), (615, 167)]"
00004061_000.png,"[(273, 162), (161, 241), (124, 291), (92, 342), (71, 424), (70, 503), (70, 561), (57, 627), (51, 683), (34, 760), (33, 833), (20, 899), (20, 947), (32, 975), (36, 974), (46, 968), (61, 941), (121, 877), (140, 856), (226, 848), (261, 848), (335, 859), (373, 841), (391, 820), (384, 780), (375, 747), (375, 714), (396, 651), (414, 596), (425, 566), (450, 473), (460, 345), (460, 311), (471, 241), (446, 193), (411, 166), (351, 159), (283, 157), (249, 164)]","[(566, 194), (544, 208), (533, 250), (530, 287), (533, 332), (548, 347), (560, 357), (599, 388), (606, 395), (606, 395), (608, 411), (608, 461), (611, 510), (622, 548), (636, 584), (642, 619), (663, 678), (704, 730), (714, 741), (731, 770), (749, 803), (783, 835), (811, 842), (843, 856), (875, 875), (903, 893), (927, 911), (960, 957), (972, 964), (986, 964), (1002, 949), (1002, 909), (1003, 861), (994, 809), (975, 740), (958, 682), (952, 598), (949, 512), (933, 423), (895, 328), (836, 222), (815, 207), (722, 175), (686, 167), (628, 179), (564, 197)]"
00004065_008.png,"[(329, 146), (268, 193), (221, 302), (190, 403), (173, 512), (160, 585), (153, 672), (163, 722), (178, 739), (183, 738), (201, 729), (262, 689), (286, 684), (329, 701), (369, 740), (394, 759), (414, 761), (442, 734), (446, 667), (454, 547), (460, 397), (474, 316), (499, 260), (501, 207), (476, 161), (421, 125), (354, 129), (325, 150)]","[(536, 140), (505, 190), (516, 243), (542, 311), (553, 367), (588, 470), (638, 568), (689, 636), (719, 703), (745, 777), (756, 819), (789, 868), (798, 877), (837, 918), (870, 937), (892, 885), (891, 816), (862, 688), (825, 497), (780, 354), (760, 281), (729, 207), (685, 157), (609, 120), (552, 121), (533, 139)]"
00004065_011.png,"[(443, 101), (327, 118), (250, 203), (213, 270), (183, 363), (155, 475), (146, 557), (133, 630), (128, 676), (129, 712), (139, 718), (157, 723), (209, 704), (293, 701), (332, 693), (448, 694), (472, 699), (514, 692), (521, 621), (520, 555), (515, 440), (515, 369), (535, 237), (516, 169), (487, 123), (441, 102)]","[(614, 113), (582, 149), (569, 205), (570, 251), (578, 277), (592, 320), (600, 349), (600, 362), (599, 394), (602, 448), (624, 480), (653, 507), (692, 538), (716, 570), (731, 614), (740, 642), (755, 677), (776, 701), (827, 725), (862, 744), (965, 789), (999, 799), (1016, 795), (1015, 646), (1003, 587), (984, 507), (971, 436), (952, 359), (918, 253), (882, 199), (811, 139), (737, 112), (673, 111), (613, 111)]"
